time,X,DOC,type
13.7,TALS,1.013851898,time-dep
13.8,TALS,1.013851898,time-dep
13.9,TALS,1.013851898,time-dep
14,TALS,1.013851898,time-dep
14.1,TALS,1.013851898,time-dep
14.2,TALS,1.013851898,time-dep
14.3,TALS,1.013851898,time-dep
14.4,TALS,1.013851898,time-dep
14.5,TALS,1.013851898,time-dep
14.6,TALS,1.013851898,time-dep
14.7,TALS,1.013851898,time-dep
14.8,TALS,1.013851898,time-dep
14.9,TALS,1.013851898,time-dep
15,TALS,1.013851898,time-dep
15.1,TALS,1.013851898,time-dep
15.2,TALS,1.013851898,time-dep
15.3,TALS,1.013851898,time-dep
15.4,TALS,1.013851898,time-dep
15.5,TALS,1.013851898,time-dep
15.6,TALS,1.013851898,time-dep
15.7,TALS,1.013851898,time-dep
15.8,TALS,1.013851898,time-dep
15.9,TALS,1.013851898,time-dep
16,TALS,1.013851898,time-dep
16.1,TALS,1.013851898,time-dep
16.2,TALS,1.013851898,time-dep
16.3,TALS,1.013851898,time-dep
16.4,TALS,1.013851898,time-dep
16.5,TALS,1.013851898,time-dep
16.6,TALS,1.013851898,time-dep
16.7,TALS,1.013851898,time-dep
16.8,TALS,1.013851898,time-dep
16.9,TALS,1.013851898,time-dep
17,TALS,1.013851898,time-dep
17.1,TALS,1.013851898,time-dep
17.2,TALS,1.013851898,time-dep
17.3,TALS,1.013851898,time-dep
17.4,TALS,1.013851898,time-dep
17.5,TALS,1.013851898,time-dep
17.6,TALS,1.013851898,time-dep
17.7,TALS,1.013851898,time-dep
17.8,TALS,1.013851898,time-dep
17.9,TALS,1.013851898,time-dep
18,TALS,1.013851898,time-dep
18.1,TALS,1.013851898,time-dep
18.2,TALS,1.013851898,time-dep
18.3,TALS,1.013851898,time-dep
18.4,TALS,1.013851898,time-dep
18.5,TALS,1.013851898,time-dep
18.6,TALS,1.013851898,time-dep
18.7,TALS,1.013851898,time-dep
18.8,TALS,1.013851898,time-dep
18.9,TALS,1.013851898,time-dep
19,TALS,1.013851898,time-dep
19.1,TALS,1.013851898,time-dep
19.2,TALS,1.013851898,time-dep
19.3,TALS,1.013851898,time-dep
19.4,TALS,1.013851898,time-dep
19.5,TALS,1.013851898,time-dep
19.6,TALS,1.013851898,time-dep
19.7,TALS,1.013851898,time-dep
19.8,TALS,1.013851898,time-dep
19.9,TALS,1.013851898,time-dep
20,TALS,1.013851898,time-dep
20.1,TALS,1.013851898,time-dep
20.2,TALS,1.013851898,time-dep
20.3,TALS,1.013851898,time-dep
20.4,TALS,1.013851898,time-dep
20.5,TALS,1.013851898,time-dep
20.6,TALS,1.013851898,time-dep
20.7,TALS,1.013851898,time-dep
20.8,TALS,1.013851898,time-dep
20.9,TALS,1.013851898,time-dep
21,TALS,1.013851898,time-dep
21.1,TALS,1.013851898,time-dep
21.2,TALS,1.013851898,time-dep
21.3,TALS,1.013851898,time-dep
21.4,TALS,1.013851898,time-dep
21.5,TALS,1.013851898,time-dep
21.6,TALS,1.013851898,time-dep
21.7,TALS,1.013851898,time-dep
21.8,TALS,1.013851898,time-dep
21.9,TALS,1.013851898,time-dep
22,TALS,1.013851898,time-dep
22.1,TALS,1.013851898,time-dep
22.2,TALS,1.013851898,time-dep
22.3,TALS,1.013851898,time-dep
22.4,TALS,1.013851898,time-dep
22.5,TALS,1.013851898,time-dep
22.6,TALS,1.013851898,time-dep
22.7,TALS,1.013851898,time-dep
22.8,TALS,1.013851898,time-dep
22.9,TALS,1.013851898,time-dep
23,TALS,1.013851898,time-dep
23.1,TALS,1.013851898,time-dep
23.2,TALS,1.013851898,time-dep
23.3,TALS,1.013851898,time-dep
23.4,TALS,1.013851898,time-dep
23.5,TALS,1.013851898,time-dep
23.6,TALS,1.013851898,time-dep
23.7,TALS,1.013851898,time-dep
23.8,TALS,1.013851898,time-dep
23.9,TALS,1.013851898,time-dep
24,TALS,1.013851898,time-dep
0,WCHF,3.0025,time-dep
0.1,WCHF,3.929514472,time-dep
0.2,WCHF,3.867361546,time-dep
0.3,WCHF,3.641470417,time-dep
0.4,WCHF,3.46041319,time-dep
0.5,WCHF,3.315291424,time-dep
0.6,WCHF,3.198972804,time-dep
0.7,WCHF,3.105740604,time-dep
0.8,WCHF,3.031012732,time-dep
0.9,WCHF,2.971116526,time-dep
1,WCHF,2.923108263,time-dep
1.1,WCHF,2.884628474,time-dep
1.2,WCHF,2.853785988,time-dep
1.3,WCHF,2.829064986,time-dep
1.4,WCHF,2.809250503,time-dep
1.5,WCHF,2.793368713,time-dep
1.6,WCHF,2.780639073,time-dep
1.7,WCHF,2.770435957,time-dep
1.8,WCHF,2.762257912,time-dep
1.9,WCHF,2.75570301,time-dep
2,WCHF,2.750449096,time-dep
2.1,WCHF,2.746237958,time-dep
2.2,WCHF,2.742862627,time-dep
2.3,WCHF,2.740157218,time-dep
2.4,WCHF,2.737988767,time-dep
2.5,WCHF,2.736250701,time-dep
2.6,WCHF,2.734857598,time-dep
2.7,WCHF,2.733740993,time-dep
2.8,WCHF,2.732846007,time-dep
2.9,WCHF,2.732128654,time-dep
3,WCHF,2.731553677,time-dep
3.1,WCHF,2.73109282,time-dep
3.2,WCHF,2.730723432,time-dep
3.3,WCHF,2.730427358,time-dep
3.4,WCHF,2.730190048,time-dep
3.5,WCHF,2.729999838,time-dep
3.6,WCHF,2.72984738,time-dep
3.7,WCHF,2.729725181,time-dep
3.8,WCHF,2.729627236,time-dep
3.9,WCHF,2.729548731,time-dep
4,WCHF,2.729485807,time-dep
4.1,WCHF,2.729435371,time-dep
4.2,WCHF,2.729394946,time-dep
4.3,WCHF,2.729362545,time-dep
4.4,WCHF,2.729336574,time-dep
4.5,WCHF,2.729315758,time-dep
4.6,WCHF,2.729299073,time-dep
4.7,WCHF,2.7292857,time-dep
4.8,WCHF,2.729274981,time-dep
4.9,WCHF,2.729266389,time-dep
5,WCHF,2.729259503,time-dep
5.1,WCHF,2.729253983,time-dep
5.2,WCHF,2.729249559,time-dep
5.3,WCHF,2.729246013,time-dep
5.4,WCHF,2.729243171,time-dep
5.5,WCHF,2.729240893,time-dep
5.6,WCHF,2.729239067,time-dep
5.7,WCHF,2.729237604,time-dep
5.8,WCHF,2.729236431,time-dep
5.9,WCHF,2.729235491,time-dep
6,WCHF,2.729234737,time-dep
6.1,WCHF,2.729234133,time-dep
6.2,WCHF,2.729233649,time-dep
6.3,WCHF,2.729233261,time-dep
6.4,WCHF,2.72923295,time-dep
6.5,WCHF,2.729232701,time-dep
6.6,WCHF,2.729232501,time-dep
6.7,WCHF,2.729232341,time-dep
6.8,WCHF,2.729232212,time-dep
6.9,WCHF,2.72923211,time-dep
7,WCHF,2.729232027,time-dep
7.1,WCHF,2.729231961,time-dep
7.2,WCHF,2.729231908,time-dep
7.3,WCHF,2.729231866,time-dep
7.4,WCHF,2.729231832,time-dep
7.5,WCHF,2.729231804,time-dep
7.6,WCHF,2.729231782,time-dep
7.7,WCHF,2.729231765,time-dep
7.8,WCHF,2.729231751,time-dep
7.9,WCHF,2.72923174,time-dep
8,WCHF,2.729231731,time-dep
8.1,WCHF,2.729231723,time-dep
8.2,WCHF,2.729231717,time-dep
8.3,WCHF,2.729231713,time-dep
8.4,WCHF,2.729231709,time-dep
8.5,WCHF,2.729231706,time-dep
8.6,WCHF,2.729231704,time-dep
8.7,WCHF,2.729231702,time-dep
8.8,WCHF,2.7292317,time-dep
8.9,WCHF,2.729231699,time-dep
9,WCHF,2.729231698,time-dep
9.1,WCHF,2.729231697,time-dep
9.2,WCHF,2.729231697,time-dep
9.3,WCHF,2.729231696,time-dep
9.4,WCHF,2.729231696,time-dep
9.5,WCHF,2.729231695,time-dep
9.6,WCHF,2.729231695,time-dep
9.7,WCHF,2.729231695,time-dep
9.8,WCHF,2.729231695,time-dep
9.9,WCHF,2.729231695,time-dep
10,WCHF,2.729231695,time-dep
10.1,WCHF,2.729231694,time-dep
10.2,WCHF,2.729231694,time-dep
10.3,WCHF,2.729231694,time-dep
10.4,WCHF,2.729231694,time-dep
10.5,WCHF,2.729231694,time-dep
10.6,WCHF,2.729231694,time-dep
10.7,WCHF,2.729231694,time-dep
10.8,WCHF,2.729231694,time-dep
10.9,WCHF,2.729231694,time-dep
11,WCHF,2.729231694,time-dep
11.1,WCHF,2.729231694,time-dep
11.2,WCHF,2.729231694,time-dep
11.3,WCHF,2.729231694,time-dep
11.4,WCHF,2.729231694,time-dep
11.5,WCHF,2.729231694,time-dep
11.6,WCHF,2.729231694,time-dep
11.7,WCHF,2.729231694,time-dep
11.8,WCHF,2.729231694,time-dep
11.9,WCHF,2.729231694,time-dep
12,WCHF,2.729231694,time-dep
12.1,WCHF,2.729231694,time-dep
12.2,WCHF,2.729231694,time-dep
12.3,WCHF,2.729231694,time-dep
12.4,WCHF,2.729231694,time-dep
12.5,WCHF,2.729231694,time-dep
12.6,WCHF,2.729231694,time-dep
12.7,WCHF,2.729231694,time-dep
12.8,WCHF,2.729231694,time-dep
12.9,WCHF,2.729231694,time-dep
13,WCHF,2.729231694,time-dep
13.1,WCHF,2.729231694,time-dep
13.2,WCHF,2.729231694,time-dep
13.3,WCHF,2.729231694,time-dep
13.4,WCHF,2.729231694,time-dep
13.5,WCHF,2.729231694,time-dep
13.6,WCHF,2.729231694,time-dep
13.7,WCHF,2.729231694,time-dep
13.8,WCHF,2.729231694,time-dep
13.9,WCHF,2.729231694,time-dep
14,WCHF,2.729231694,time-dep
14.1,WCHF,2.729231694,time-dep
14.2,WCHF,2.729231694,time-dep
14.3,WCHF,2.729231694,time-dep
14.4,WCHF,2.729231694,time-dep
14.5,WCHF,2.729231694,time-dep
14.6,WCHF,2.729231694,time-dep
14.7,WCHF,2.729231694,time-dep
14.8,WCHF,2.729231694,time-dep
14.9,WCHF,2.729231694,time-dep
15,WCHF,2.729231694,time-dep
15.1,WCHF,2.729231694,time-dep
15.2,WCHF,2.729231694,time-dep
15.3,WCHF,2.729231694,time-dep
15.4,WCHF,2.729231694,time-dep
15.5,WCHF,2.729231694,time-dep
15.6,WCHF,2.729231694,time-dep
15.7,WCHF,2.729231694,time-dep
15.8,WCHF,2.729231694,time-dep
15.9,WCHF,2.729231694,time-dep
16,WCHF,2.729231694,time-dep
16.1,WCHF,2.729231694,time-dep
16.2,WCHF,2.729231694,time-dep
16.3,WCHF,2.729231694,time-dep
16.4,WCHF,2.729231694,time-dep
16.5,WCHF,2.729231694,time-dep
16.6,WCHF,2.729231694,time-dep
16.7,WCHF,2.729231694,time-dep
16.8,WCHF,2.729231694,time-dep
16.9,WCHF,2.729231694,time-dep
17,WCHF,2.729231694,time-dep
17.1,WCHF,2.729231694,time-dep
17.2,WCHF,2.729231694,time-dep
17.3,WCHF,2.729231694,time-dep
17.4,WCHF,2.729231694,time-dep
17.5,WCHF,2.729231694,time-dep
17.6,WCHF,2.729231694,time-dep
17.7,WCHF,2.729231694,time-dep
17.8,WCHF,2.729231694,time-dep
17.9,WCHF,2.729231694,time-dep
18,WCHF,2.729231694,time-dep
18.1,WCHF,2.729231694,time-dep
18.2,WCHF,2.729231694,time-dep
18.3,WCHF,2.729231694,time-dep
18.4,WCHF,2.729231694,time-dep
18.5,WCHF,2.729231694,time-dep
18.6,WCHF,2.729231694,time-dep
18.7,WCHF,2.729231694,time-dep
18.8,WCHF,2.729231694,time-dep
18.9,WCHF,2.729231694,time-dep
19,WCHF,2.729231694,time-dep
19.1,WCHF,2.729231694,time-dep
19.2,WCHF,2.729231694,time-dep
19.3,WCHF,2.729231694,time-dep
19.4,WCHF,2.729231694,time-dep
19.5,WCHF,2.729231694,time-dep
19.6,WCHF,2.729231694,time-dep
19.7,WCHF,2.729231694,time-dep
19.8,WCHF,2.729231694,time-dep
19.9,WCHF,2.729231694,time-dep
20,WCHF,2.729231694,time-dep
20.1,WCHF,2.729231694,time-dep
20.2,WCHF,2.729231694,time-dep
20.3,WCHF,2.729231694,time-dep
20.4,WCHF,2.729231694,time-dep
20.5,WCHF,2.729231694,time-dep
20.6,WCHF,2.729231694,time-dep
20.7,WCHF,2.729231694,time-dep
20.8,WCHF,2.729231694,time-dep
20.9,WCHF,2.729231694,time-dep
21,WCHF,2.729231694,time-dep
21.1,WCHF,2.729231694,time-dep
21.2,WCHF,2.729231694,time-dep
21.3,WCHF,2.729231694,time-dep
21.4,WCHF,2.729231694,time-dep
21.5,WCHF,2.729231694,time-dep
21.6,WCHF,2.729231694,time-dep
21.7,WCHF,2.729231694,time-dep
21.8,WCHF,2.729231694,time-dep
21.9,WCHF,2.729231694,time-dep
22,WCHF,2.729231694,time-dep
22.1,WCHF,2.729231694,time-dep
22.2,WCHF,2.729231694,time-dep
22.3,WCHF,2.729231694,time-dep
22.4,WCHF,2.729231694,time-dep
22.5,WCHF,2.729231694,time-dep
22.6,WCHF,2.729231694,time-dep
22.7,WCHF,2.729231694,time-dep
22.8,WCHF,2.729231694,time-dep
22.9,WCHF,2.729231694,time-dep
23,WCHF,2.729231694,time-dep
23.1,WCHF,2.729231694,time-dep
23.2,WCHF,2.729231694,time-dep
23.3,WCHF,2.729231694,time-dep
23.4,WCHF,2.729231694,time-dep
23.5,WCHF,2.729231694,time-dep
23.6,WCHF,2.729231694,time-dep
23.7,WCHF,2.729231694,time-dep
23.8,WCHF,2.729231694,time-dep
23.9,WCHF,2.729231694,time-dep
24,WCHF,2.729231694,time-dep
0,WCHS,2.9545,time-dep
0.1,WCHS,3.766735852,time-dep
0.2,WCHS,3.644225642,time-dep
0.3,WCHS,3.263174244,time-dep
0.4,WCHS,2.96456547,time-dep
0.5,WCHS,2.730562392,time-dep
0.6,WCHS,2.547187202,time-dep
0.7,WCHS,2.403486272,time-dep
0.8,WCHS,2.29087585,time-dep
0.9,WCHS,2.202629329,time-dep
1,WCHS,2.133475442,time-dep
1.1,WCHS,2.079283389,time-dep
1.2,WCHS,2.036816093,time-dep
1.3,WCHS,2.003536837,time-dep
1.4,WCHS,1.977457736,time-dep
1.5,WCHS,1.957020996,time-dep
1.6,WCHS,1.94100586,time-dep
1.7,WCHS,1.928455689,time-dep
1.8,WCHS,1.918620819,time-dep
1.9,WCHS,1.910913778,time-dep
2,WCHS,1.904874199,time-dep
2.1,WCHS,1.900141318,time-dep
2.2,WCHS,1.896432422,time-dep
2.3,WCHS,1.893525966,time-dep
2.4,WCHS,1.891248339,time-dep
2.5,WCHS,1.889463489,time-dep
2.6,WCHS,1.888064802,time-dep
2.7,WCHS,1.886968728,time-dep
2.8,WCHS,1.886109796,time-dep
2.9,WCHS,1.885436699,time-dep
3,WCHS,1.88490923,time-dep
3.1,WCHS,1.884495883,time-dep
3.2,WCHS,1.884171965,time-dep
3.3,WCHS,1.883918129,time-dep
3.4,WCHS,1.883719211,time-dep
3.5,WCHS,1.883563331,time-dep
3.6,WCHS,1.883441176,time-dep
3.7,WCHS,1.88334545,time-dep
3.8,WCHS,1.883270435,time-dep
3.9,WCHS,1.88321165,time-dep
4,WCHS,1.883165583,time-dep
4.1,WCHS,1.883129483,time-dep
4.2,WCHS,1.883101194,time-dep
4.3,WCHS,1.883079024,time-dep
4.4,WCHS,1.883061651,time-dep
4.5,WCHS,1.883048037,time-dep
4.6,WCHS,1.883037368,time-dep
4.7,WCHS,1.883029008,time-dep
4.8,WCHS,1.883022457,time-dep
4.9,WCHS,1.883017323,time-dep
5,WCHS,1.8830133,time-dep
5.1,WCHS,1.883010147,time-dep
5.2,WCHS,1.883007676,time-dep
5.3,WCHS,1.88300574,time-dep
5.4,WCHS,1.883004223,time-dep
5.5,WCHS,1.883003034,time-dep
5.6,WCHS,1.883002103,time-dep
5.7,WCHS,1.883001373,time-dep
5.8,WCHS,1.883000801,time-dep
5.9,WCHS,1.883000352,time-dep
6,WCHS,1.883000001,time-dep
6.1,WCHS,1.882999726,time-dep
6.2,WCHS,1.88299951,time-dep
6.3,WCHS,1.882999341,time-dep
6.4,WCHS,1.882999208,time-dep
6.5,WCHS,1.882999105,time-dep
6.6,WCHS,1.882999023,time-dep
6.7,WCHS,1.88299896,time-dep
6.8,WCHS,1.88299891,time-dep
6.9,WCHS,1.88299887,time-dep
7,WCHS,1.88299884,time-dep
7.1,WCHS,1.882998816,time-dep
7.2,WCHS,1.882998797,time-dep
7.3,WCHS,1.882998782,time-dep
7.4,WCHS,1.882998771,time-dep
7.5,WCHS,1.882998761,time-dep
7.6,WCHS,1.882998754,time-dep
7.7,WCHS,1.882998749,time-dep
7.8,WCHS,1.882998744,time-dep
7.9,WCHS,1.882998741,time-dep
8,WCHS,1.882998738,time-dep
8.1,WCHS,1.882998736,time-dep
8.2,WCHS,1.882998735,time-dep
8.3,WCHS,1.882998733,time-dep
8.4,WCHS,1.882998732,time-dep
8.5,WCHS,1.882998731,time-dep
8.6,WCHS,1.882998731,time-dep
8.7,WCHS,1.88299873,time-dep
8.8,WCHS,1.88299873,time-dep
8.9,WCHS,1.88299873,time-dep
9,WCHS,1.882998729,time-dep
9.1,WCHS,1.882998729,time-dep
9.2,WCHS,1.882998729,time-dep
9.3,WCHS,1.882998729,time-dep
9.4,WCHS,1.882998729,time-dep
9.5,WCHS,1.882998729,time-dep
9.6,WCHS,1.882998729,time-dep
9.7,WCHS,1.882998729,time-dep
9.8,WCHS,1.882998729,time-dep
9.9,WCHS,1.882998729,time-dep
10,WCHS,1.882998729,time-dep
10.1,WCHS,1.882998729,time-dep
10.2,WCHS,1.882998729,time-dep
10.3,WCHS,1.882998729,time-dep
10.4,WCHS,1.882998729,time-dep
10.5,WCHS,1.882998729,time-dep
10.6,WCHS,1.882998729,time-dep
10.7,WCHS,1.882998729,time-dep
10.8,WCHS,1.882998729,time-dep
10.9,WCHS,1.882998729,time-dep
11,WCHS,1.882998729,time-dep
11.1,WCHS,1.882998729,time-dep
11.2,WCHS,1.882998729,time-dep
11.3,WCHS,1.882998729,time-dep
11.4,WCHS,1.882998729,time-dep
11.5,WCHS,1.882998729,time-dep
11.6,WCHS,1.882998729,time-dep
11.7,WCHS,1.882998729,time-dep
11.8,WCHS,1.882998729,time-dep
11.9,WCHS,1.882998729,time-dep
12,WCHS,1.882998729,time-dep
12.1,WCHS,1.882998729,time-dep
12.2,WCHS,1.882998729,time-dep
12.3,WCHS,1.882998729,time-dep
12.4,WCHS,1.882998729,time-dep
12.5,WCHS,1.882998729,time-dep
12.6,WCHS,1.882998729,time-dep
12.7,WCHS,1.882998729,time-dep
12.8,WCHS,1.882998729,time-dep
12.9,WCHS,1.882998729,time-dep
13,WCHS,1.882998729,time-dep
13.1,WCHS,1.882998729,time-dep
13.2,WCHS,1.882998729,time-dep
13.3,WCHS,1.882998729,time-dep
13.4,WCHS,1.882998729,time-dep
13.5,WCHS,1.882998729,time-dep
13.6,WCHS,1.882998729,time-dep
13.7,WCHS,1.882998729,time-dep
13.8,WCHS,1.882998729,time-dep
13.9,WCHS,1.882998729,time-dep
14,WCHS,1.882998729,time-dep
14.1,WCHS,1.882998729,time-dep
14.2,WCHS,1.882998729,time-dep
14.3,WCHS,1.882998729,time-dep
14.4,WCHS,1.882998729,time-dep
14.5,WCHS,1.882998729,time-dep
14.6,WCHS,1.882998729,time-dep
14.7,WCHS,1.882998729,time-dep
14.8,WCHS,1.882998729,time-dep
14.9,WCHS,1.882998729,time-dep
15,WCHS,1.882998729,time-dep
15.1,WCHS,1.882998729,time-dep
15.2,WCHS,1.882998729,time-dep
15.3,WCHS,1.882998729,time-dep
15.4,WCHS,1.882998729,time-dep
15.5,WCHS,1.882998729,time-dep
15.6,WCHS,1.882998729,time-dep
15.7,WCHS,1.882998729,time-dep
15.8,WCHS,1.882998729,time-dep
15.9,WCHS,1.882998729,time-dep
16,WCHS,1.882998729,time-dep
16.1,WCHS,1.882998729,time-dep
16.2,WCHS,1.882998729,time-dep
16.3,WCHS,1.882998729,time-dep
16.4,WCHS,1.882998729,time-dep
16.5,WCHS,1.882998729,time-dep
16.6,WCHS,1.882998729,time-dep
16.7,WCHS,1.882998729,time-dep
16.8,WCHS,1.882998729,time-dep
16.9,WCHS,1.882998729,time-dep
17,WCHS,1.882998729,time-dep
17.1,WCHS,1.882998729,time-dep
17.2,WCHS,1.882998729,time-dep
17.3,WCHS,1.882998729,time-dep
17.4,WCHS,1.882998729,time-dep
17.5,WCHS,1.882998729,time-dep
17.6,WCHS,1.882998729,time-dep
17.7,WCHS,1.882998729,time-dep
17.8,WCHS,1.882998729,time-dep
17.9,WCHS,1.882998729,time-dep
18,WCHS,1.882998729,time-dep
18.1,WCHS,1.882998729,time-dep
18.2,WCHS,1.882998729,time-dep
18.3,WCHS,1.882998729,time-dep
18.4,WCHS,1.882998729,time-dep
18.5,WCHS,1.882998729,time-dep
18.6,WCHS,1.882998729,time-dep
18.7,WCHS,1.882998729,time-dep
18.8,WCHS,1.882998729,time-dep
18.9,WCHS,1.882998729,time-dep
19,WCHS,1.882998729,time-dep
19.1,WCHS,1.882998729,time-dep
19.2,WCHS,1.882998729,time-dep
19.3,WCHS,1.882998729,time-dep
19.4,WCHS,1.882998729,time-dep
19.5,WCHS,1.882998729,time-dep
19.6,WCHS,1.882998729,time-dep
19.7,WCHS,1.882998729,time-dep
19.8,WCHS,1.882998729,time-dep
19.9,WCHS,1.882998729,time-dep
20,WCHS,1.882998729,time-dep
20.1,WCHS,1.882998729,time-dep
20.2,WCHS,1.882998729,time-dep
20.3,WCHS,1.882998729,time-dep
20.4,WCHS,1.882998729,time-dep
20.5,WCHS,1.882998729,time-dep
20.6,WCHS,1.882998729,time-dep
20.7,WCHS,1.882998729,time-dep
20.8,WCHS,1.882998729,time-dep
20.9,WCHS,1.882998729,time-dep
21,WCHS,1.882998729,time-dep
21.1,WCHS,1.882998729,time-dep
21.2,WCHS,1.882998729,time-dep
21.3,WCHS,1.882998729,time-dep
21.4,WCHS,1.882998729,time-dep
21.5,WCHS,1.882998729,time-dep
21.6,WCHS,1.882998729,time-dep
21.7,WCHS,1.882998729,time-dep
21.8,WCHS,1.882998729,time-dep
21.9,WCHS,1.882998729,time-dep
22,WCHS,1.882998729,time-dep
22.1,WCHS,1.882998729,time-dep
22.2,WCHS,1.882998729,time-dep
22.3,WCHS,1.882998729,time-dep
22.4,WCHS,1.882998729,time-dep
22.5,WCHS,1.882998729,time-dep
22.6,WCHS,1.882998729,time-dep
22.7,WCHS,1.882998729,time-dep
22.8,WCHS,1.882998729,time-dep
22.9,WCHS,1.882998729,time-dep
23,WCHS,1.882998729,time-dep
23.1,WCHS,1.882998729,time-dep
23.2,WCHS,1.882998729,time-dep
23.3,WCHS,1.882998729,time-dep
23.4,WCHS,1.882998729,time-dep
23.5,WCHS,1.882998729,time-dep
23.6,WCHS,1.882998729,time-dep
23.7,WCHS,1.882998729,time-dep
23.8,WCHS,1.882998729,time-dep
23.9,WCHS,1.882998729,time-dep
24,WCHS,1.882998729,time-dep
0,WCLF,0.04185,time-dep
0.1,WCLF,0.535133348,time-dep
0.2,WCLF,0.397456074,time-dep
0.3,WCLF,0.391312083,time-dep
0.4,WCLF,0.391311906,time-dep
0.5,WCLF,0.391311906,time-dep
0.6,WCLF,0.391311906,time-dep
0.7,WCLF,0.391311906,time-dep
0.8,WCLF,0.391311906,time-dep
0.9,WCLF,0.391311906,time-dep
1,WCLF,0.391311906,time-dep
1.1,WCLF,0.391311906,time-dep
1.2,WCLF,0.391311906,time-dep
1.3,WCLF,0.391311906,time-dep
1.4,WCLF,0.391311906,time-dep
1.5,WCLF,0.391311906,time-dep
1.6,WCLF,0.391311906,time-dep
1.7,WCLF,0.391311906,time-dep
1.8,WCLF,0.391311906,time-dep
1.9,WCLF,0.391311906,time-dep
2,WCLF,0.391311906,time-dep
2.1,WCLF,0.391311906,time-dep
2.2,WCLF,0.391311906,time-dep
2.3,WCLF,0.391311906,time-dep
2.4,WCLF,0.391311906,time-dep
2.5,WCLF,0.391311906,time-dep
2.6,WCLF,0.391311906,time-dep
2.7,WCLF,0.391311906,time-dep
2.8,WCLF,0.391311906,time-dep
2.9,WCLF,0.391311906,time-dep
3,WCLF,0.391311906,time-dep
3.1,WCLF,0.391311906,time-dep
3.2,WCLF,0.391311906,time-dep
3.3,WCLF,0.391311906,time-dep
3.4,WCLF,0.391311906,time-dep
3.5,WCLF,0.391311906,time-dep
3.6,WCLF,0.391311906,time-dep
3.7,WCLF,0.391311906,time-dep
3.8,WCLF,0.391311906,time-dep
3.9,WCLF,0.391311906,time-dep
4,WCLF,0.391311906,time-dep
4.1,WCLF,0.391311906,time-dep
4.2,WCLF,0.391311906,time-dep
4.3,WCLF,0.391311906,time-dep
4.4,WCLF,0.391311906,time-dep
4.5,WCLF,0.391311906,time-dep
4.6,WCLF,0.391311906,time-dep
4.7,WCLF,0.391311906,time-dep
4.8,WCLF,0.391311906,time-dep
4.9,WCLF,0.391311906,time-dep
5,WCLF,0.391311906,time-dep
5.1,WCLF,0.391311906,time-dep
5.2,WCLF,0.391311906,time-dep
5.3,WCLF,0.391311906,time-dep
5.4,WCLF,0.391311906,time-dep
5.5,WCLF,0.391311906,time-dep
5.6,WCLF,0.391311906,time-dep
5.7,WCLF,0.391311906,time-dep
5.8,WCLF,0.391311906,time-dep
5.9,WCLF,0.391311906,time-dep
6,WCLF,0.391311906,time-dep
6.1,WCLF,0.391311906,time-dep
6.2,WCLF,0.391311906,time-dep
6.3,WCLF,0.391311906,time-dep
6.4,WCLF,0.391311906,time-dep
6.5,WCLF,0.391311906,time-dep
6.6,WCLF,0.391311906,time-dep
6.7,WCLF,0.391311906,time-dep
6.8,WCLF,0.391311906,time-dep
6.9,WCLF,0.391311906,time-dep
7,WCLF,0.391311906,time-dep
7.1,WCLF,0.391311906,time-dep
7.2,WCLF,0.391311906,time-dep
7.3,WCLF,0.391311906,time-dep
7.4,WCLF,0.391311906,time-dep
7.5,WCLF,0.391311906,time-dep
7.6,WCLF,0.391311906,time-dep
7.7,WCLF,0.391311906,time-dep
7.8,WCLF,0.391311906,time-dep
7.9,WCLF,0.391311906,time-dep
8,WCLF,0.391311906,time-dep
8.1,WCLF,0.391311906,time-dep
8.2,WCLF,0.391311906,time-dep
8.3,WCLF,0.391311906,time-dep
8.4,WCLF,0.391311906,time-dep
8.5,WCLF,0.391311906,time-dep
8.6,WCLF,0.391311906,time-dep
8.7,WCLF,0.391311906,time-dep
8.8,WCLF,0.391311906,time-dep
8.9,WCLF,0.391311906,time-dep
9,WCLF,0.391311906,time-dep
9.1,WCLF,0.391311906,time-dep
9.2,WCLF,0.391311906,time-dep
9.3,WCLF,0.391311906,time-dep
9.4,WCLF,0.391311906,time-dep
9.5,WCLF,0.391311906,time-dep
9.6,WCLF,0.391311906,time-dep
9.7,WCLF,0.391311906,time-dep
9.8,WCLF,0.391311906,time-dep
9.9,WCLF,0.391311906,time-dep
10,WCLF,0.391311906,time-dep
10.1,WCLF,0.391311906,time-dep
10.2,WCLF,0.391311906,time-dep
10.3,WCLF,0.391311906,time-dep
10.4,WCLF,0.391311906,time-dep
10.5,WCLF,0.391311906,time-dep
10.6,WCLF,0.391311906,time-dep
10.7,WCLF,0.391311906,time-dep
10.8,WCLF,0.391311906,time-dep
10.9,WCLF,0.391311906,time-dep
11,WCLF,0.391311906,time-dep
11.1,WCLF,0.391311906,time-dep
11.2,WCLF,0.391311906,time-dep
11.3,WCLF,0.391311906,time-dep
11.4,WCLF,0.391311906,time-dep
11.5,WCLF,0.391311906,time-dep
11.6,WCLF,0.391311906,time-dep
11.7,WCLF,0.391311906,time-dep
11.8,WCLF,0.391311906,time-dep
11.9,WCLF,0.391311906,time-dep
12,WCLF,0.391311906,time-dep
12.1,WCLF,0.391311906,time-dep
12.2,WCLF,0.391311906,time-dep
12.3,WCLF,0.391311906,time-dep
12.4,WCLF,0.391311906,time-dep
12.5,WCLF,0.391311906,time-dep
